batch_id,process_step,machine_id,start_time,end_time,duration,operator,quality_flag,defect_type,remarks,material_moved
BATCH_5776,Silk Printing,MACHINE_11,2025-09-19 19:21:15.732924,2025-09-19 19:34:08.772288,12.88398940327874,Operator_9,Pass,None,,True
BATCH_5776,Final Assembly,MACHINE_12,2025-09-19 19:51:15.732924,2025-09-19 20:42:40.909042,51.41960195921945,Operator_8,Scrap,None,,True
BATCH_5776,Quality Inspection,MACHINE_13,2025-09-19 20:21:15.732924,2025-09-19 20:55:53.377732,34.627413465988184,Operator_9,Fail,Crack,,False
BATCH_5776,Warehousing,MACHINE_14,2025-09-19 20:51:15.732924,2025-09-19 21:20:10.619104,28.914769672021283,Operator_5,Scrap,None,,False
BATCH_5776,Shipment,MACHINE_15,2025-09-19 21:21:15.732924,2025-09-19 21:29:44.368380,8.477257600066768,Operator_2,Fail,None,,True
BATCH_1819,Material Application,MACHINE_01,2025-09-19 14:21:15.732924,2025-09-19 15:00:52.846822,39.61856496969838,Operator_20,Pass,None,,False
BATCH_1819,Blanking,MACHINE_02,2025-09-19 14:51:15.732924,2025-09-19 15:34:34.020061,43.30478562390291,Operator_20,Fail,None,,True
BATCH_1819,Laser Cutting,MACHINE_03,2025-09-19 15:21:15.732924,2025-09-19 16:09:49.908614,48.56959483792444,Operator_4,Fail,None,,True
BATCH_1819,CNC Punching,MACHINE_04,2025-09-19 15:51:15.732924,2025-09-19 16:12:29.950098,21.236952892093555,Operator_19,Scrap,None,,False
BATCH_1819,Press Brake Bending,MACHINE_05,2025-09-19 16:21:15.732924,2025-09-19 17:20:26.178734,59.17409683208735,Operator_8,Fail,Crack,,True
BATCH_1819,Fitter Riveting,MACHINE_06,2025-09-19 16:51:15.732924,2025-09-19 17:09:00.233580,17.74167759237677,Operator_5,Pass,None,,False
BATCH_1819,Welding,MACHINE_07,2025-09-19 17:21:15.732924,2025-09-19 17:43:20.823857,22.084848888681538,Operator_2,Pass,None,,False
BATCH_1819,Polishing,MACHINE_08,2025-09-19 17:51:15.732924,2025-09-19 18:48:20.554687,57.08036271389709,Operator_13,Pass,None,,True
BATCH_1819,Surface Treatment,MACHINE_09,2025-09-19 18:21:15.732924,2025-09-19 19:02:28.893284,41.219339338584625,Operator_3,Pass,Crack,,True
BATCH_1819,Semi-finished Inspection,MACHINE_10,2025-09-19 18:51:15.732924,2025-09-19 19:49:31.918933,58.269766811188376,Operator_19,Fail,None,,True
BATCH_1819,Silk Printing,MACHINE_11,2025-09-19 19:21:15.732924,2025-09-19 20:12:15.279288,50.99243939899259,Operator_20,Pass,None,,False
BATCH_1819,Final Assembly,MACHINE_12,2025-09-19 19:51:15.732924,2025-09-19 19:59:46.283599,8.509177920965419,Operator_11,Pass,None,,True
BATCH_1819,Quality Inspection,MACHINE_13,2025-09-19 20:21:15.732924,2025-09-19 21:15:41.364568,54.42719405911167,Operator_19,Pass,None,,True
BATCH_1819,Warehousing,MACHINE_14,2025-09-19 20:51:15.732924,2025-09-19 21:23:47.240907,32.52513304420124,Operator_12,Pass,None,,False
BATCH_1819,Shipment,MACHINE_15,2025-09-19 21:21:15.732924,2025-09-19 21:50:42.739804,29.450114669985105,Operator_8,Scrap,None,,True
BATCH_7224,Material Application,MACHINE_01,2025-09-19 14:21:15.732924,2025-09-19 14:56:40.468524,35.41226000391626,Operator_9,Scrap,None,,False
BATCH_7224,Blanking,MACHINE_02,2025-09-19 14:51:15.732924,2025-09-19 15:15:31.496712,24.26272980601566,Operator_20,Pass,None,,True
BATCH_7224,Laser Cutting,MACHINE_03,2025-09-19 15:21:15.732924,2025-09-19 15:46:42.872350,25.452323774925656,Operator_9,Pass,None,,True
BATCH_7224,CNC Punching,MACHINE_04,2025-09-19 15:51:15.732924,2025-09-19 16:45:34.845060,54.318535597780816,Operator_13,Pass,Burr,,True
BATCH_7224,Press Brake Bending,MACHINE_05,2025-09-19 16:21:15.732924,2025-09-19 16:36:38.506534,15.379560162367193,Operator_17,Scrap,None,,False
BATCH_7224,Fitter Riveting,MACHINE_06,2025-09-19 16:51:15.732924,2025-09-19 17:19:24.730260,28.149955592277188,Operator_4,Fail,None,,True
BATCH_7224,Welding,MACHINE_07,2025-09-19 17:21:15.732924,2025-09-19 17:41:07.139673,19.856779145807856,Operator_10,Fail,None,,False
BATCH_7224,Polishing,MACHINE_08,2025-09-19 17:51:15.732924,2025-09-19 18:01:49.768492,10.567259465860161,Operator_5,Fail,None,,False
BATCH_7224,Surface Treatment,MACHINE_09,2025-09-19 18:21:15.732924,2025-09-19 18:46:11.920502,24.936459630069486,Operator_2,Fail,None,,False
BATCH_7224,Semi-finished Inspection,MACHINE_10,2025-09-19 18:51:15.732924,2025-09-19 19:09:49.504798,18.562864561845927,Operator_8,Pass,None,,False
BATCH_7224,Silk Printing,MACHINE_11,2025-09-19 19:21:15.732924,2025-09-19 19:48:32.759920,27.2837832696342,Operator_12,Scrap,None,,False
BATCH_7224,Final Assembly,MACHINE_12,2025-09-19 19:51:15.732924,2025-09-19 20:21:21.814687,30.101362708951825,Operator_17,Scrap,None,,False
BATCH_7224,Quality Inspection,MACHINE_13,2025-09-19 20:21:15.732924,2025-09-19 20:42:36.522496,21.346492872109675,Operator_10,Pass,None,,False
BATCH_7224,Warehousing,MACHINE_14,2025-09-19 20:51:15.732924,2025-09-19 21:13:08.849077,21.88526921496793,Operator_17,Pass,None,,True
BATCH_7224,Shipment,MACHINE_15,2025-09-19 21:21:15.732924,2025-09-19 22:16:14.338191,54.97675444478924,Operator_1,Pass,None,,True
BATCH_9395,Material Application,MACHINE_01,2025-09-19 14:21:15.732924,2025-09-19 14:33:13.643165,11.965170691533977,Operator_16,Pass,Burr,,False
BATCH_9395,Blanking,MACHINE_02,2025-09-19 14:51:15.732924,2025-09-19 15:28:42.970144,37.45395366646531,Operator_16,Pass,None,,False
BATCH_9395,Laser Cutting,MACHINE_03,2025-09-19 15:21:15.732924,2025-09-19 16:13:52.727872,52.616582474706455,Operator_9,Scrap,None,,False
BATCH_9395,CNC Punching,MACHINE_04,2025-09-19 15:51:15.732924,2025-09-19 16:37:15.887617,46.00257821111553,Operator_16,Scrap,None,,False
BATCH_9395,Press Brake Bending,MACHINE_05,2025-09-19 16:21:15.732924,2025-09-19 17:05:18.658153,44.04875382130082,Operator_5,Fail,None,,False
BATCH_9395,Fitter Riveting,MACHINE_06,2025-09-19 16:51:15.732924,2025-09-19 17:25:17.315893,34.02638282367877,Operator_19,Pass,None,,False
BATCH_9395,Welding,MACHINE_07,2025-09-19 17:21:15.732924,2025-09-19 18:06:10.426445,44.91155868976167,Operator_12,Scrap,None,,True
BATCH_9395,Polishing,MACHINE_08,2025-09-19 17:51:15.732924,2025-09-19 18:19:46.097852,28.506082135087297,Operator_3,Scrap,None,,True
BATCH_9395,Surface Treatment,MACHINE_09,2025-09-19 18:21:15.732924,2025-09-19 18:31:47.645353,10.531873823774546,Operator_10,Scrap,Crack,,True
BATCH_9395,Semi-finished Inspection,MACHINE_10,2025-09-19 18:51:15.732924,2025-09-19 19:19:04.980186,27.820787695805347,Operator_13,Pass,None,,False
BATCH_9395,Silk Printing,MACHINE_11,2025-09-19 19:21:15.732924,2025-09-19 19:31:38.644581,10.38186094391055,Operator_7,Scrap,None,,True
BATCH_9395,Final Assembly,MACHINE_12,2025-09-19 19:51:15.732924,2025-09-19 20:09:30.432484,18.24499267291494,Operator_5,Fail,None,,True
BATCH_9395,Quality Inspection,MACHINE_13,2025-09-19 20:21:15.732924,2025-09-19 20:31:25.405950,10.161217104378423,Operator_17,Scrap,None,Tool change,False
BATCH_9395,Warehousing,MACHINE_14,2025-09-19 20:51:15.732924,2025-09-19 21:29:11.327193,37.92657115801916,Operator_16,Pass,None,,False
BATCH_9395,Shipment,MACHINE_15,2025-09-19 21:21:15.732924,2025-09-19 21:37:40.094757,16.406030554854794,Operator_8,Scrap,Misalignment,,True
BATCH_4207,Material Application,MACHINE_01,2025-09-19 14:21:15.732924,2025-09-19 14:44:28.933961,23.220017275902414,Operator_20,Scrap,Misalignment,,True
BATCH_4207,Blanking,MACHINE_02,2025-09-19 14:51:15.732924,2025-09-19 15:14:30.485973,23.245884152084805,Operator_20,Scrap,None,,True
BATCH_4207,Laser Cutting,MACHINE_03,2025-09-19 15:21:15.732924,2025-09-19 16:04:31.473878,43.262349234840286,Operator_3,Fail,None,,False
BATCH_4207,CNC Punching,MACHINE_04,2025-09-19 15:51:15.732924,2025-09-19 16:01:24.572158,10.147320561672498,Operator_17,Pass,None,,True
BATCH_4207,Press Brake Bending,MACHINE_05,2025-09-19 16:21:15.732924,2025-09-19 16:48:29.847535,27.235243511432174,Operator_3,Scrap,None,,True
BATCH_4207,Fitter Riveting,MACHINE_06,2025-09-19 16:51:15.732924,2025-09-19 17:12:06.468107,20.84558639102703,Operator_3,Scrap,None,,True
BATCH_4207,Welding,MACHINE_07,2025-09-19 17:21:15.732924,2025-09-19 18:04:07.315934,42.859716834862596,Operator_8,Pass,None,,True
BATCH_4207,Polishing,MACHINE_08,2025-09-19 17:51:15.732924,2025-09-19 18:49:45.359605,58.49377801049198,Operator_9,Fail,None,,True
BATCH_4207,Surface Treatment,MACHINE_09,2025-09-19 18:21:15.732924,2025-09-19 19:10:51.858794,49.60209784137221,Operator_6,Pass,None,,False
BATCH_4207,Semi-finished Inspection,MACHINE_10,2025-09-19 18:51:15.732924,2025-09-19 19:03:36.700425,12.34945834256478,Operator_10,Fail,None,,False
BATCH_4207,Silk Printing,MACHINE_11,2025-09-19 19:21:15.732924,2025-09-19 20:04:27.648743,43.19859698872959,Operator_5,Pass,None,,True
BATCH_4207,Final Assembly,MACHINE_12,2025-09-19 19:51:15.732924,2025-09-19 19:59:00.763286,7.750506031705811,Operator_8,Fail,None,,True
BATCH_4207,Quality Inspection,MACHINE_13,2025-09-19 20:21:15.732924,2025-09-19 21:09:04.251530,47.80864342825395,Operator_16,Pass,None,,True
BATCH_4207,Warehousing,MACHINE_14,2025-09-19 20:51:15.732924,2025-09-19 21:19:28.599677,28.214445883839584,Operator_6,Fail,None,,False
BATCH_4207,Shipment,MACHINE_15,2025-09-19 21:21:15.732924,2025-09-19 22:08:50.374554,47.577360499316015,Operator_9,Fail,Crack,,True
BATCH_9226,Material Application,MACHINE_01,2025-09-19 14:21:15.732924,2025-09-19 15:16:40.899465,55.419442351001294,Operator_12,Scrap,None,,True
BATCH_9226,Blanking,MACHINE_02,2025-09-19 14:51:15.732924,2025-09-19 15:41:41.926279,50.436555921425466,Operator_4,Pass,None,,True
BATCH_9226,Laser Cutting,MACHINE_03,2025-09-19 15:21:15.732924,2025-09-19 15:44:28.534649,23.213362081067032,Operator_5,Fail,None,,False
BATCH_9226,CNC Punching,MACHINE_04,2025-09-19 15:51:15.732924,2025-09-19 16:10:19.073178,19.055670904560785,Operator_15,Fail,None,,True
BATCH_9226,Press Brake Bending,MACHINE_05,2025-09-19 16:21:15.732924,2025-09-19 17:20:27.822906,59.20149969843693,Operator_7,Fail,None,,False
BATCH_9226,Fitter Riveting,MACHINE_06,2025-09-19 16:51:15.732924,2025-09-19 17:16:56.136357,25.67339054851131,Operator_15,Scrap,None,,True
BATCH_9226,Welding,MACHINE_07,2025-09-19 17:21:15.732924,2025-09-19 18:06:02.148461,44.77359227858978,Operator_19,Fail,None,,True
BATCH_9226,Polishing,MACHINE_08,2025-09-19 17:51:15.732924,2025-09-19 18:38:13.550417,46.96362488237629,Operator_15,Fail,None,,False
BATCH_9226,Surface Treatment,MACHINE_09,2025-09-19 18:21:15.732924,2025-09-19 18:52:35.764197,31.333854555841555,Operator_19,Fail,None,,True
BATCH_9226,Semi-finished Inspection,MACHINE_10,2025-09-19 18:51:15.732924,2025-09-19 19:28:40.312359,37.40965724962077,Operator_15,Scrap,None,,True
BATCH_9226,Silk Printing,MACHINE_11,2025-09-19 19:21:15.732924,2025-09-19 19:34:16.825067,13.018202378395907,Operator_5,Fail,None,,False
BATCH_9226,Final Assembly,MACHINE_12,2025-09-19 19:51:15.732924,2025-09-19 19:56:28.572153,5.213987151529415,Operator_11,Scrap,None,,False
BATCH_9226,Quality Inspection,MACHINE_13,2025-09-19 20:21:15.732924,2025-09-19 20:49:08.430842,27.878298641545634,Operator_10,Scrap,None,,False
BATCH_9226,Warehousing,MACHINE_14,2025-09-19 20:51:15.732924,2025-09-19 21:12:16.829509,21.018276412592847,Operator_6,Fail,Misalignment,,False
BATCH_9226,Shipment,MACHINE_15,2025-09-19 21:21:15.732924,2025-09-19 22:08:03.462067,46.79548571200949,Operator_7,Pass,None,,False
BATCH_6555,Material Application,MACHINE_01,2025-09-19 14:21:15.732924,2025-09-19 14:57:49.347650,36.560245435896654,Operator_2,Fail,None,,True
BATCH_6555,Blanking,MACHINE_02,2025-09-19 14:51:15.732924,2025-09-19 15:13:32.053672,22.272012460516734,Operator_5,Pass,None,,False
BATCH_6555,Laser Cutting,MACHINE_03,2025-09-19 15:21:15.732924,2025-09-19 15:29:33.862868,8.302165737211471,Operator_10,Pass,None,,True
BATCH_6555,CNC Punching,MACHINE_04,2025-09-19 15:51:15.732924,2025-09-19 16:27:56.394854,36.67769883858517,Operator_8,Scrap,None,,False
BATCH_6555,Press Brake Bending,MACHINE_05,2025-09-19 16:21:15.732924,2025-09-19 17:17:31.333965,56.26001735190314,Operator_19,Scrap,None,,False
BATCH_6555,Fitter Riveting,MACHINE_06,2025-09-19 16:51:15.732924,2025-09-19 17:32:31.458310,41.26208976781587,Operator_5,Fail,None,,True
BATCH_6555,Welding,MACHINE_07,2025-09-19 17:21:15.732924,2025-09-19 18:12:42.350359,51.44362390898441,Operator_10,Pass,None,,False
BATCH_6555,Polishing,MACHINE_08,2025-09-19 17:51:15.732924,2025-09-19 18:10:13.295263,18.959372309926657,Operator_11,Fail,None,,True
BATCH_6555,Surface Treatment,MACHINE_09,2025-09-19 18:21:15.732924,2025-09-19 18:58:07.718351,36.86642378150697,Operator_20,Scrap,Burr,,False
BATCH_6555,Semi-finished Inspection,MACHINE_10,2025-09-19 18:51:15.732924,2025-09-19 19:32:11.256924,40.92540000374471,Operator_19,Scrap,None,,True
BATCH_6555,Silk Printing,MACHINE_11,2025-09-19 19:21:15.732924,2025-09-19 20:06:04.670656,44.815628861537434,Operator_13,Fail,None,,False
BATCH_6555,Final Assembly,MACHINE_12,2025-09-19 19:51:15.732924,2025-09-19 20:46:16.895265,55.01937235690538,Operator_10,Scrap,None,,False
BATCH_6555,Quality Inspection,MACHINE_13,2025-09-19 20:21:15.732924,2025-09-19 20:51:46.286630,30.509228429725848,Operator_13,Pass,None,,False
BATCH_6555,Warehousing,MACHINE_14,2025-09-19 20:51:15.732924,2025-09-19 21:08:55.455577,17.66204422384444,Operator_2,Fail,None,,True
BATCH_6555,Shipment,MACHINE_15,2025-09-19 21:21:15.732924,2025-09-19 22:11:34.978757,50.32076388618163,Operator_12,Fail,None,,False
BATCH_5500,Material Application,MACHINE_01,2025-09-19 14:21:15.732924,2025-09-19 15:03:19.345184,42.06020433030991,Operator_3,Pass,None,,True
BATCH_5500,Blanking,MACHINE_02,2025-09-19 14:51:15.732924,2025-09-19 15:42:48.947314,51.55357316997788,Operator_7,Scrap,None,,False
BATCH_5500,Laser Cutting,MACHINE_03,2025-09-19 15:21:15.732924,2025-09-19 15:55:45.723376,34.49984087034419,Operator_7,Fail,Misalignment,Normal,True
BATCH_5500,CNC Punching,MACHINE_04,2025-09-19 15:51:15.732924,2025-09-19 16:18:29.963368,27.237174062941754,Operator_7,Fail,None,,True
BATCH_5500,Press Brake Bending,MACHINE_05,2025-09-19 16:21:15.732924,2025-09-19 17:11:59.763186,50.733837703331496,Operator_4,Scrap,None,,False
BATCH_5500,Fitter Riveting,MACHINE_06,2025-09-19 16:51:15.732924,2025-09-19 17:06:35.432151,15.328320457344114,Operator_18,Pass,None,,False
BATCH_5500,Welding,MACHINE_07,2025-09-19 17:21:15.732924,2025-09-19 17:40:30.855254,19.25203884049896,Operator_1,Pass,None,,False
BATCH_5500,Polishing,MACHINE_08,2025-09-19 17:51:15.732924,2025-09-19 18:10:29.626828,19.231565066464633,Operator_12,Pass,None,Power surge,False
BATCH_5500,Surface Treatment,MACHINE_09,2025-09-19 18:21:15.732924,2025-09-19 19:18:38.333957,57.37668388477086,Operator_3,Fail,None,,False
BATCH_5500,Semi-finished Inspection,MACHINE_10,2025-09-19 18:51:15.732924,2025-09-19 19:25:34.741823,34.31681498018668,Operator_16,Fail,Misalignment,,False
BATCH_5500,Silk Printing,MACHINE_11,2025-09-19 19:21:15.732924,2025-09-19 19:52:08.982850,30.88749876592896,Operator_20,Scrap,None,,False
BATCH_5500,Final Assembly,MACHINE_12,2025-09-19 19:51:15.732924,2025-09-19 20:24:34.674551,33.31569377970698,Operator_2,Scrap,None,,True
BATCH_5500,Quality Inspection,MACHINE_13,2025-09-19 20:21:15.732924,2025-09-19 21:18:02.337810,56.77674809548578,Operator_18,Pass,None,,True
BATCH_5500,Warehousing,MACHINE_14,2025-09-19 20:51:15.732924,2025-09-19 21:44:07.259369,52.85877408689241,Operator_4,Pass,None,,True
BATCH_5500,Shipment,MACHINE_15,2025-09-19 21:21:15.732924,2025-09-19 22:14:53.874530,53.63569343780849,Operator_13,Scrap,None,,True
BATCH_7866,Material Application,MACHINE_01,2025-09-19 14:21:15.732924,2025-09-19 15:15:16.893774,54.019347492277454,Operator_3,Scrap,None,,False
BATCH_7866,Blanking,MACHINE_02,2025-09-19 14:51:15.732924,2025-09-19 15:01:50.673322,10.58233996617728,Operator_14,Scrap,None,,True
BATCH_7866,Laser Cutting,MACHINE_03,2025-09-19 15:21:15.732924,2025-09-19 15:31:32.884012,10.285851466341391,Operator_4,Pass,None,,False
BATCH_7866,CNC Punching,MACHINE_04,2025-09-19 15:51:15.732924,2025-09-19 16:38:17.383129,47.027503423014245,Operator_15,Fail,None,Normal,False
BATCH_7866,Press Brake Bending,MACHINE_05,2025-09-19 16:21:15.732924,2025-09-19 16:28:49.778513,7.567426491100164,Operator_8,Pass,None,,False
BATCH_7866,Fitter Riveting,MACHINE_06,2025-09-19 16:51:15.732924,2025-09-19 17:04:27.666296,13.198889533074002,Operator_18,Scrap,None,,True
BATCH_7866,Welding,MACHINE_07,2025-09-19 17:21:15.732924,2025-09-19 18:08:59.079989,47.72245108336877,Operator_3,Scrap,None,,True
BATCH_7866,Polishing,MACHINE_08,2025-09-19 17:51:15.732924,2025-09-19 18:49:41.469458,58.42894224128358,Operator_8,Pass,None,,True
BATCH_7866,Surface Treatment,MACHINE_09,2025-09-19 18:21:15.732924,2025-09-19 18:46:51.965469,25.603875749740723,Operator_5,Pass,None,,False
BATCH_7866,Semi-finished Inspection,MACHINE_10,2025-09-19 18:51:15.732924,2025-09-19 19:28:50.946271,37.5868891205119,Operator_9,Fail,None,,True
BATCH_7866,Silk Printing,MACHINE_11,2025-09-19 19:21:15.732924,2025-09-19 20:11:48.560368,50.547124071424264,Operator_7,Fail,None,,True
BATCH_7866,Final Assembly,MACHINE_12,2025-09-19 19:51:15.732924,2025-09-19 20:44:02.541347,52.78014038385697,Operator_11,Fail,None,Normal,False
BATCH_7866,Quality Inspection,MACHINE_13,2025-09-19 20:21:15.732924,2025-09-19 20:39:44.934428,18.486691733861445,Operator_20,Fail,None,,False
BATCH_7866,Warehousing,MACHINE_14,2025-09-19 20:51:15.732924,2025-09-19 21:31:49.333976,40.56001753888358,Operator_13,Fail,None,,False
BATCH_7866,Shipment,MACHINE_15,2025-09-19 21:21:15.732924,2025-09-19 21:27:18.907185,6.052904358166001,Operator_8,Fail,None,,True
BATCH_2399,Material Application,MACHINE_01,2025-09-20 14:21:15.732924,2025-09-20 15:07:17.903486,46.036176033983324,Operator_3,Fail,None,,False
BATCH_2399,Blanking,MACHINE_02,2025-09-20 14:51:15.732924,2025-09-20 15:01:12.791851,9.95098211344072,Operator_19,Pass,None,,False
BATCH_2399,Laser Cutting,MACHINE_03,2025-09-20 15:21:15.732924,2025-09-20 16:10:03.679749,48.79911375433063,Operator_7,Fail,None,,False
BATCH_2399,CNC Punching,MACHINE_04,2025-09-20 15:51:15.732924,2025-09-20 16:34:59.299517,43.72610988873573,Operator_11,Pass,None,,True
BATCH_2399,Press Brake Bending,MACHINE_05,2025-09-20 16:21:15.732924,2025-09-20 16:45:01.178704,23.757429674942948,Operator_17,Scrap,None,,False
BATCH_2399,Fitter Riveting,MACHINE_06,2025-09-20 16:51:15.732924,2025-09-20 17:30:28.738717,39.216763217715794,Operator_1,Pass,None,,True
BATCH_2399,Welding,MACHINE_07,2025-09-20 17:21:15.732924,2025-09-20 17:48:10.338111,26.91008645286538,Operator_5,Pass,None,,True
BATCH_2399,Polishing,MACHINE_08,2025-09-20 17:51:15.732924,2025-09-20 17:59:32.916350,8.28639042815895,Operator_19,Fail,None,,True
BATCH_2399,Surface Treatment,MACHINE_09,2025-09-20 18:21:15.732924,2025-09-20 18:35:28.901773,14.219480809531284,Operator_7,Fail,None,,False
BATCH_2399,Semi-finished Inspection,MACHINE_10,2025-09-20 18:51:15.732924,2025-09-20 19:10:20.458710,19.07876309668577,Operator_17,Scrap,None,,False
BATCH_2399,Silk Printing,MACHINE_11,2025-09-20 19:21:15.732924,2025-09-20 19:38:40.616657,17.414728882953682,Operator_9,Scrap,None,,True
BATCH_2399,Final Assembly,MACHINE_12,2025-09-20 19:51:15.732924,2025-09-20 20:47:52.920735,56.61979685772135,Operator_2,Fail,None,,True
BATCH_2399,Quality Inspection,MACHINE_13,2025-09-20 20:21:15.732924,2025-09-20 21:13:42.039982,52.43845096925574,Operator_16,Scrap,None,Material issue,True
BATCH_2399,Warehousing,MACHINE_14,2025-09-20 20:51:15.732924,2025-09-20 21:47:57.756530,56.70039342636892,Operator_11,Fail,None,Tool change,True
BATCH_2399,Shipment,MACHINE_15,2025-09-20 21:21:15.732924,2025-09-20 21:50:47.171395,29.523974522042504,Operator_5,Scrap,None,,False
BATCH_8318,Material Application,MACHINE_01,2025-09-20 14:21:15.732924,2025-09-20 14:58:32.986992,37.28756779223419,Operator_4,Fail,None,Tool change,True
BATCH_8318,Blanking,MACHINE_02,2025-09-20 14:51:15.732924,2025-09-20 15:27:11.686959,35.932567251329644,Operator_11,Scrap,None,,False
BATCH_8318,Laser Cutting,MACHINE_03,2025-09-20 15:21:15.732924,2025-09-20 15:31:41.893519,10.436009918524185,Operator_16,Pass,None,,False
BATCH_8318,CNC Punching,MACHINE_04,2025-09-20 15:51:15.732924,2025-09-20 16:08:32.971561,17.28731061011557,Operator_7,Scrap,None,,True
BATCH_8318,Press Brake Bending,MACHINE_05,2025-09-20 16:21:15.732924,2025-09-20 16:40:38.731521,19.383309942173547,Operator_6,Pass,None,,False
BATCH_8318,Fitter Riveting,MACHINE_06,2025-09-20 16:51:15.732924,2025-09-20 17:37:58.784489,46.71752608800763,Operator_9,Fail,None,,False
BATCH_8318,Welding,MACHINE_07,2025-09-20 17:21:15.732924,2025-09-20 17:36:03.663185,14.79883768639204,Operator_12,Fail,None,Tool change,False
BATCH_8318,Polishing,MACHINE_08,2025-09-20 17:51:15.732924,2025-09-20 18:14:51.838799,23.601764583220632,Operator_6,Fail,None,,True
BATCH_8318,Surface Treatment,MACHINE_09,2025-09-20 18:21:15.732924,2025-09-20 19:20:32.099671,59.27277911500481,Operator_10,Pass,None,Power surge,True
BATCH_8318,Semi-finished Inspection,MACHINE_10,2025-09-20 18:51:15.732924,2025-09-20 19:39:15.514129,47.99635341495149,Operator_6,Fail,None,,True
BATCH_8318,Silk Printing,MACHINE_11,2025-09-20 19:21:15.732924,2025-09-20 19:34:30.002545,13.237827020488064,Operator_11,Pass,None,,True
BATCH_8318,Final Assembly,MACHINE_12,2025-09-20 19:51:15.732924,2025-09-20 20:03:05.086143,11.822553654565866,Operator_4,Scrap,None,,True
BATCH_8318,Quality Inspection,MACHINE_13,2025-09-20 20:21:15.732924,2025-09-20 21:06:34.514296,45.31302286622254,Operator_14,Fail,None,,True
BATCH_8318,Warehousing,MACHINE_14,2025-09-20 20:51:15.732924,2025-09-20 21:45:49.882917,54.56916655703191,Operator_9,Fail,None,,True
BATCH_8318,Shipment,MACHINE_15,2025-09-20 21:21:15.732924,2025-09-20 22:01:03.287069,39.79256908036545,Operator_17,Scrap,None,,False
BATCH_5748,Material Application,MACHINE_01,2025-09-20 14:21:15.732924,2025-09-20 15:20:39.269694,59.3922794918747,Operator_20,Scrap,None,,False
BATCH_5748,Blanking,MACHINE_02,2025-09-20 14:51:15.732924,2025-09-20 15:14:37.930748,23.369963741460513,Operator_4,Scrap,None,,True
BATCH_5748,Laser Cutting,MACHINE_03,2025-09-20 15:21:15.732924,2025-09-20 16:18:20.495778,57.07938089168961,Operator_15,Scrap,None,,True
BATCH_5748,CNC Punching,MACHINE_04,2025-09-20 15:51:15.732924,2025-09-20 16:18:16.409028,27.011268400791593,Operator_5,Pass,None,,True
BATCH_5748,Press Brake Bending,MACHINE_05,2025-09-20 16:21:15.732924,2025-09-20 16:28:35.709531,7.332943444583467,Operator_16,Pass,None,,False
BATCH_5748,Fitter Riveting,MACHINE_06,2025-09-20 16:51:15.732924,2025-09-20 17:17:23.765682,26.133879305173153,Operator_3,Fail,None,,False
BATCH_5748,Welding,MACHINE_07,2025-09-20 17:21:15.732924,2025-09-20 18:01:38.738279,40.38342258579228,Operator_19,Pass,None,,True
BATCH_5748,Polishing,MACHINE_08,2025-09-20 17:51:15.732924,2025-09-20 18:29:42.433318,38.44500656957485,Operator_20,Scrap,None,,False
BATCH_5748,Surface Treatment,MACHINE_09,2025-09-20 18:21:15.732924,2025-09-20 18:32:46.995357,11.521040552010238,Operator_10,Fail,None,,False
BATCH_5748,Semi-finished Inspection,MACHINE_10,2025-09-20 18:51:15.732924,2025-09-20 19:47:17.035288,56.02170606944126,Operator_5,Scrap,None,,False
BATCH_5748,Silk Printing,MACHINE_11,2025-09-20 19:21:15.732924,2025-09-20 20:12:00.613238,50.748005225528075,Operator_7,Fail,None,,True
BATCH_5748,Final Assembly,MACHINE_12,2025-09-20 19:51:15.732924,2025-09-20 20:08:09.087320,16.889239927328436,Operator_14,Pass,None,,True
BATCH_5748,Quality Inspection,MACHINE_13,2025-09-20 20:21:15.732924,2025-09-20 21:18:18.256782,57.042064306035,Operator_6,Pass,None,,False
BATCH_5748,Warehousing,MACHINE_14,2025-09-20 20:51:15.732924,2025-09-20 21:32:32.181612,41.274144805409186,Operator_2,Fail,None,,False
BATCH_5748,Shipment,MACHINE_15,2025-09-20 21:21:15.732924,2025-09-20 22:17:38.894375,56.38602417500155,Operator_12,Fail,None,,True
BATCH_1757,Material Application,MACHINE_01,2025-09-20 14:21:15.732924,2025-09-20 14:58:00.512565,36.74632735023589,Operator_15,Fail,None,,False
BATCH_1757,Blanking,MACHINE_02,2025-09-20 14:51:15.732924,2025-09-20 15:20:58.967198,29.720571229258013,Operator_15,Fail,None,,True
BATCH_1757,Laser Cutting,MACHINE_03,2025-09-20 15:21:15.732924,2025-09-20 15:56:55.816736,35.66806353239327,Operator_13,Pass,Burr,,False
BATCH_1757,CNC Punching,MACHINE_04,2025-09-20 15:51:15.732924,2025-09-20 16:44:40.504089,53.41285274656301,Operator_4,Pass,None,,True
BATCH_1757,Press Brake Bending,MACHINE_05,2025-09-20 16:21:15.732924,2025-09-20 17:18:57.804150,57.70118709633586,Operator_8,Fail,None,,False
BATCH_1757,Fitter Riveting,MACHINE_06,2025-09-20 16:51:15.732924,2025-09-20 17:15:13.526375,23.963224178945502,Operator_16,Scrap,None,,True
BATCH_1757,Welding,MACHINE_07,2025-09-20 17:21:15.732924,2025-09-20 17:36:17.478149,15.029087079299117,Operator_12,Pass,None,,True
